sample_ID_full,nanodrop_ngul,wc_country
tLIMS18668s196M169BS1,3.1,NA
tLIMS18668s197M169MS1,43.8,NA
tLIMS18668s198M169BS2,2,NA
tLIMS18668s199M169BS3,NA,NA
tLIMS18668s19M113MS1,81.7,NA
tLIMS18668s1M106BS1,2.7,NA
tLIMS18668s200M169BS5,2,NA
tLIMS18668s201M169BS6,24.1,NA
tLIMS18668s202M170BS1,1.8,NA
tLIMS18668s203M170MS1,31.7,NA
tLIMS18668s204M170BS2,12,NA
tLIMS18668s205M170BS3,1,NA
tLIMS18668s206M170BS4,2.2,NA
tLIMS18668s207M170BS5,4,NA
tLIMS18668s208M170BS6,4.7,NA
tLIMS18668s209M171BS1,7.9,NA
tLIMS18668s20M113BS2,38.3,NA
tLIMS18668s210M171MS1,43.5,NA
tLIMS18668s211M171BS2,11,NA
tLIMS18668s212M171BS6,3,NA
tLIMS18668s213M172BS1,2.3,NA
tLIMS18668s214M172MS1,26.7,NA
tLIMS18668s215M172BS2,15.2,NA
tLIMS18668s216M172BS6,1,NA
tLIMS18668s217M173BS1,0.8,NA
tLIMS18668s218M173MS1,16.9,NA
tLIMS18668s219M173BS2,26.3,NA
tLIMS18668s21M113BS3,30.4,NA
tLIMS18668s220M173BS4,18.4,NA
tLIMS18668s221M173BS5,3.2,NA
tLIMS18668s222M173BS6,59.7,NA
tLIMS18668s223M175MS1,1.3,NA
tLIMS18668s224M175BS2,15.9,NA
tLIMS18668s225M175BS3,20.7,NA
tLIMS18668s226M175BS4,26.1,NA
tLIMS18668s227M175BS5,173.5,NA
tLIMS18668s228M175BS6,30.6,NA
tLIMS18668s229M176BS2,4.2,NA
tLIMS18668s22M113BS4,164.8,NA
tLIMS18668s230M176BS5,7.7,NA
tLIMS18668s231M176BS6,NA,NA
tLIMS18668s232M177BS1,1.3,NA
tLIMS18668s233M177BS2,NA,NA
tLIMS18668s234M177BS4,3.6,NA
tLIMS18668s235M177BS5,2.9,NA
tLIMS18668s236M178BS1,4.8,NA
tLIMS18668s237M178BS3,9.7,NA
tLIMS18668s238M178BS5,74.9,NA
tLIMS18668s239M180BS1,1.5,NA
tLIMS18668s23M115BS1,38.4,NA
tLIMS18668s240M180MS1,5.6,NA
tLIMS18668s241M180BS2,3,NA
tLIMS18668s242M180BS3,1.5,NA
tLIMS18668s243M180BS5,3,NA
tLIMS18668s244M180BS6,1.9,NA
tLIMS18668s245M181BS2,NA,NA
tLIMS18668s246M181BS3,9.9,NA
tLIMS18668s247M181BS4,1.8,NA
tLIMS18668s248M181BS5,1.5,NA
tLIMS18668s249M181BS6,4.3,NA
tLIMS18668s24M115MS1,23,NA
tLIMS18668s250M182BS2,2.3,NA
tLIMS18668s251M182BS3,2,NA
tLIMS18668s252M182BS4,3,NA
tLIMS18668s253M182BS5,5.4,NA
tLIMS18668s254M172BS4,NA,NA
tLIMS18668s255M183BS2,NA,NA
tLIMS18668s256M183BS3,3.7,NA
tLIMS18668s257M186BS1,7.4,NA
tLIMS18668s258M186MS1,92.5,NA
tLIMS18668s259M186BS2,3.3,NA
tLIMS18668s25M115BS2,54.4,NA
tLIMS18668s260M186BS3,5.4,NA
tLIMS18668s261M015BS1,35.6,NA
tLIMS18668s262M015MS1,106.6,NA
tLIMS18668s263M015BS2,5.4,NA
tLIMS18668s264M015BS3,2.4,NA
tLIMS18668s265M015BS4,4.8,NA
tLIMS18668s266M015BS5,5.4,NA
tLIMS18668s267M015BS6,59.5,NA
tLIMS18668s268M046BS1,24.4,NA
tLIMS18668s269M046MS1,179.9,NA
tLIMS18668s26M115BS3,9.2,NA
tLIMS18668s270M046BS2,2.1,NA
tLIMS18668s271M046BS3,4.3,NA
tLIMS18668s272M046BS4,7.8,NA
tLIMS18668s273M046BS5,9.9,NA
tLIMS18668s274M046BS6,60.3,NA
tLIMS18668s275M167toM186WCSctrl,0.001,Malawi
tLIMS18668s276M167toM186MSctrl,NA,NA
tLIMS18668s277M167toM186BSctrl,NA,NA
tLIMS18668s278M167toM186MCctrl,NA,NA
tLIMS18668s279M167toM186PCRctrl,0.001,NA
tLIMS18668s27M115BS4,5.4,NA
tLIMS18668s280M106BM1,29.4,NA
tLIMS18668s281M107BM1,5.9,NA
tLIMS18668s282M107BM2,3.1,NA
tLIMS18668s283M108BM1,8.9,NA
tLIMS18668s284M108BM2,45.4,NA
tLIMS18668s285M108BM3,16.3,NA
tLIMS18668s286M110BM2,6.6,NA
tLIMS18668s287M110BM3,2.3,NA
tLIMS18668s288M113BM2,1.2,NA
tLIMS18668s289M115BM1,1.9,NA
tLIMS18668s28M117BS1,19,NA
tLIMS18668s290M115BM2,8.3,NA
tLIMS18668s291M117BM1,58.2,NA
tLIMS18668s292M116BM2,4.2,NA
tLIMS18668s293M117BM2,7,NA
tLIMS18668s294M117BM3,6.1,NA
tLIMS18668s295M118BM1,14.9,NA
tLIMS18668s296M118BM2,3.1,NA
tLIMS18668s297M121BM1,4.2,NA
tLIMS18668s298M121BM2,2.7,NA
tLIMS18668s299M121BM3,6.2,NA
tLIMS18668s29M117MS1,181,NA
tLIMS18668s2M106MS1,118.8,NA
tLIMS18668s300M122BM2,1.6,NA
tLIMS18668s301M123BM1,0.9,NA
tLIMS18668s302M123BM2,9.6,NA
tLIMS18668s303M123BM3,170.6,NA
tLIMS18668s304M124BM2,16.4,NA
tLIMS18668s305M124BM3,6.9,NA
tLIMS18668s306M125BM2,2.4,NA
tLIMS18668s307M127BM1,4.9,NA
tLIMS18668s308M127BM2,2.5,NA
tLIMS18668s309M127BM3,2,NA
tLIMS18668s30M116BS2,6.4,NA
tLIMS18668s310M130BM1,3.8,NA
tLIMS18668s311M131BM2,4.5,NA
tLIMS18668s312M131BM3,4.7,NA
tLIMS18668s313M132BM2,8.6,NA
tLIMS18668s314M133BM1,NA,NA
tLIMS18668s315M133BM2,4,NA
tLIMS18668s316M133BM3,1.7,NA
tLIMS18668s317M134BM1,3.9,NA
tLIMS18668s318M134BM2,65.4,NA
tLIMS18668s319M134BM3,1.5,NA
tLIMS18668s31M116BS4,4.3,NA
tLIMS18668s320M135BM1,3.4,NA
tLIMS18668s321M135BM3,1.5,NA
tLIMS18668s322M140BM1,34.9,NA
tLIMS18668s323M140BM3,0.001,NA
tLIMS18668s324M141BM2,1.3,NA
tLIMS18668s325M141BM3,5.9,NA
tLIMS18668s326M142BM1,2.1,NA
tLIMS18668s327M142BM2,2.9,NA
tLIMS18668s328M142BM3,1,NA
tLIMS18668s329M143BM1,3.2,NA
tLIMS18668s32M116BS5,2.8,NA
tLIMS18668s330M143BM2,5.2,NA
tLIMS18668s331M143BM3,8.1,NA
tLIMS18668s332M150BM1,8.5,NA
tLIMS18668s333M150BM2,0.4,NA
tLIMS18668s334M151BM1,3.8,NA
tLIMS18668s335M151BM2,10.1,NA
tLIMS18668s336M152BM1,4.9,NA
tLIMS18668s337M152BM2,3.2,NA
tLIMS18668s338M152BM3,0.001,NA
tLIMS18668s339M153BM1,6.9,NA
tLIMS18668s33M117BS2,24.2,NA
tLIMS18668s340M153BM2,17.7,NA
tLIMS18668s341M153BM3,2.2,NA
tLIMS18668s342M157BM1,5,NA
tLIMS18668s343M157BM2,28.6,NA
tLIMS18668s344M157BM3,7.3,NA
tLIMS18668s345M158BM1,2,NA
tLIMS18668s346M158BM2,12.8,NA
tLIMS18668s347M158BM3,NA,NA
tLIMS18668s348M160BM2,2,NA
tLIMS18668s349M160BM3,10.2,NA
tLIMS18668s34M117BS3,29.2,NA
tLIMS18668s350M161BM2,2.2,NA
tLIMS18668s351M161BM3,0.2,NA
tLIMS18668s352M162BM2,8.8,NA
tLIMS18668s353M162BM3,1.8,NA
tLIMS18668s354M163BM3,NA,NA
tLIMS18668s355M164BM1,4.3,NA
tLIMS18668s356M164BM3,1.6,NA
tLIMS18668s357M165BM3,2.9,NA
tLIMS18668s358M167BM1,3.3,NA
tLIMS18668s359M167BM3,12.3,NA
tLIMS18668s35M117BS4,95.8,NA
tLIMS18668s360M168BM1,2.5,NA
tLIMS18668s361M168BM2,7.7,NA
tLIMS18668s362M168BM3,1.5,NA
tLIMS18668s363M169BM1,32.8,NA
tLIMS18668s364M169BM2,19.3,NA
tLIMS18668s365M169BM3,6.9,NA
tLIMS18668s366M106BM3,NA,NA
tLIMS18668s367M106toM169WCBMctrl,0.001,Malawi
tLIMS18668s368M106toM169BMctrl,NA,NA
tLIMS18668s369M106toM169MCctrlBM,NA,NA
tLIMS18668s36M117BS6,6.4,NA
tLIMS18668s370M106toM169MCQiactrlBM,NA,NA
tLIMS18668s371M106toM169PCRctrlBM,0.001,NA
tLIMS18668s37M118BS1,4.1,NA
tLIMS18668s38M118MS1,8.8,NA
tLIMS18668s39M118BS4,53.3,NA
tLIMS18668s3M106BS4,26.1,NA
tLIMS18668s40M118BS5,15.7,NA
tLIMS18668s41M121BS1,11.6,NA
tLIMS18668s42M121BS2,3.5,NA
tLIMS18668s43M121BS3,8.4,NA
tLIMS18668s44M121BS4,5.6,NA
tLIMS18668s45M121BS6,9.7,NA
tLIMS18668s46M122BS2,NA,NA
tLIMS18668s47M122BS4,12.9,NA
tLIMS18668s48M123BS1,2.6,NA
tLIMS18668s49M123MS1,30.8,NA
tLIMS18668s4M107BS1,3.8,NA
tLIMS18668s50M123BS2,7.1,NA
tLIMS18668s51M123BS3,5.3,NA
tLIMS18668s52M123BS4,6.9,NA
tLIMS18668s53M123BS6,26.4,NA
tLIMS18668s54M124BS5,17,NA
tLIMS18668s55M125BS2,25.4,NA
tLIMS18668s56M125BS3,5.6,NA
tLIMS18668s57M125BS4,19.9,NA
tLIMS18668s58M125BS5,4.1,NA
tLIMS18668s59M125BS6,NA,NA
tLIMS18668s5M107MS1,23.9,NA
tLIMS18668s60M127BS1,131.9,NA
tLIMS18668s61M127MS1,14.1,NA
tLIMS18668s62M127BS2,7,NA
tLIMS18668s63M127BS4,7.4,NA
tLIMS18668s64M127BS5,6,NA
tLIMS18668s65M130BS1,30.1,NA
tLIMS18668s66M130MS1,32.9,NA
tLIMS18668s67M130BS2,5.2,NA
tLIMS18668s68M130BS3,12.6,NA
tLIMS18668s69M130BS4,4.8,NA
tLIMS18668s6M107BS2,1.3,NA
tLIMS18668s70M131BS1,19.6,NA
tLIMS18668s71M131MS1,45.3,NA
tLIMS18668s72M131BS2,9.1,NA
tLIMS18668s73M131BS3,38.9,NA
tLIMS18668s74M131BS5,NA,NA
tLIMS18668s75M131BS6,32.2,NA
tLIMS18668s76M132BS2,6.9,NA
tLIMS18668s77M132BS3,30.3,NA
tLIMS18668s78M132BS4,12.7,NA
tLIMS18668s79M132BS5,7.7,NA
tLIMS18668s7M107BS3,4.8,NA
tLIMS18668s80M133BS1,7.8,NA
tLIMS18668s81M133BS2,12.8,NA
tLIMS18668s82M133BS3,22.1,NA
tLIMS18668s83M133BS4,12.1,NA
tLIMS18668s84M133BS5,24.3,NA
tLIMS18668s85M133BS6,13.8,NA
tLIMS18668s86M106toM133WCSctrl,0.001,Malawi
tLIMS18668s87M106toM133MSctrl,NA,NA
tLIMS18668s88M106toM133BSctrl,NA,NA
tLIMS18668s89M106toM133MCQiactrl,NA,NA
tLIMS18668s8M107BS4,8.5,NA
tLIMS18668s90M106toM133MCctrl,NA,NA
tLIMS18668s91M106toM133PCRctrl,0.001,NA
tLIMS18668s92M134BS1,37.4,NA
tLIMS18668s93M134MS1,14.8,NA
tLIMS18668s94M134BS3,6.7,NA
tLIMS18668s95M134BS4,2.5,NA
tLIMS18668s96M134BS6,3.1,NA
tLIMS18668s97M135BS1,7.1,NA
tLIMS18668s98M135MS1,15.8,NA
tLIMS18668s99M135BS3,20.2,NA
tLIMS18668s9M108MS1,16.5,NA
tLIMS18669s100U077MS1,361.7,NA
tLIMS18669s101U077BS1,3.6,NA
tLIMS18669s102U077BS2,59.7,NA
tLIMS18669s103U077BS4,163,NA
tLIMS18669s104U077BS6,35.2,NA
tLIMS18669s105U077BS6,35.2,NA
tLIMS18669s106U078BS5,51,NA
tLIMS18669s107U078BS6,127.6,NA
tLIMS18669s108U079BS1,22.3,NA
tLIMS18669s109U079MS1,927.1,NA
tLIMS18669s10I001BS2,143.8,NA
tLIMS18669s110U079BS2,12.9,NA
tLIMS18669s111U079BS3,112.7,NA
tLIMS18669s112U079BS4,15.2,NA
tLIMS18669s113U079BS5,67.6,NA
tLIMS18669s114U079BS6,NA,NA
tLIMS18669s115U080BS1,0.001,NA
tLIMS18669s116U080MS1,774.8,NA
tLIMS18669s117U080BS2,6.7,NA
tLIMS18669s118U080BS3,0.001,NA
tLIMS18669s119U080BS4,0.001,NA
tLIMS18669s11I001BS1,2.3,NA
tLIMS18669s120U080BS5,16.9,NA
tLIMS18669s121U080BS6,NA,NA
tLIMS18669s122U081BS1,238.8,NA
tLIMS18669s123U081MS1,230.4,NA
tLIMS18669s124U081BS2,299.6,NA
tLIMS18669s125U081BS3,115.5,NA
tLIMS18669s126U081BS4,32.2,NA
tLIMS18669s127U081BS5,179.4,NA
tLIMS18669s128U081BS6,NA,NA
tLIMS18669s129U082BS1,0.001,NA
tLIMS18669s12I006BS5,113.8,NA
tLIMS18669s130U082MS1,68.7,NA
tLIMS18669s131U082BS2,61.4,NA
tLIMS18669s132U082BS3,168,NA
tLIMS18669s133U082BS4,0.001,NA
tLIMS18669s134U082BS5,17.2,NA
tLIMS18669s135U082BS6,NA,NA
tLIMS18669s136U070BS5,365.8,NA
tLIMS18669s137WCSIctrl1,0.001,India
tLIMS18669s138WCSIctrl2,0.001,India
tLIMS18669s139WCSIctrl3,0.001,India
tLIMS18669s13I009BS5,34.3,NA
tLIMS18669s140WCSIctrl4,0.001,India
tLIMS18669s141WCSIctrl5,0.001,India
tLIMS18669s142WCSIctrl6,0.001,India
tLIMS18669s143WCSIctrl7,0.001,India
tLIMS18669s144WCSIctrl8,0.001,India
tLIMS18669s145WCSIctrl9,0.001,India
tLIMS18669s146WCSIctrl10,0.001,India
tLIMS18669s147WCSIctrl11,0.001,India
tLIMS18669s148WCSIctrl12,0.001,India
tLIMS18669s149WCSIctrl13,0.001,India
tLIMS18669s14I010BS5,100.1,NA
tLIMS18669s150WCSIctrl14,0.001,India
tLIMS18669s151WCSIctrl15,0.001,India
tLIMS18669s152WCSIctrl16,0.001,India
tLIMS18669s153WCSIctrl17,0.001,India
tLIMS18669s154WCSIctrl18,0.001,India
tLIMS18669s155WCSIctrl19,0.001,India
tLIMS18669s156WCSIctrl20,0.001,India
tLIMS18669s157WCSIctrl21,0.001,India
tLIMS18669s158WCSIctrl22,0.001,India
tLIMS18669s159WCSIctrl23,0.001,India
tLIMS18669s15I011BS5,76.4,NA
tLIMS18669s160WCSIctrl27,0.001,India
tLIMS18669s161WCSIctrl28,0.001,India
tLIMS18669s162WCSIctrl29,0.001,India
tLIMS18669s163WCSIctrl30,0.001,India
tLIMS18669s164WCSIctrl31,0.001,India
tLIMS18669s165WCSIctrl33,0.001,India
tLIMS18669s166WCSIctrl34,0.001,India
tLIMS18669s167WCSIctrl35,0.001,India
tLIMS18669s168WCSIctrl36,0.001,India
tLIMS18669s169WCSIctrl37,0.001,India
tLIMS18669s16I034BS1,85.3,NA
tLIMS18669s170WCSIctrl38,0.001,India
tLIMS18669s171WCSIctrl39,0.001,India
tLIMS18669s172WCSIctrl40,0.001,India
tLIMS18669s173WCSIctrl41,0.001,India
tLIMS18669s174WCSIctrl42,0.001,India
tLIMS18669s175WCSIctrl43,0.001,India
tLIMS18669s176WCSIctrl44,0.001,India
tLIMS18669s177WCSIctrl47,0.001,India
tLIMS18669s178WCSIctrl83,0.001,India
tLIMS18669s179FinalBMSctrl,NA,NA
tLIMS18669s17I076BS1,725.7,NA
tLIMS18669s180FinalBBSctrl,NA,NA
tLIMS18669s181FinalBMCctrl,NA,NA
tLIMS18669s182FinalBMCQiactrl,NA,NA
tLIMS18669s183I166BM2,28.6,NA
tLIMS18669s184I175BM1,4.3,NA
tLIMS18669s185I188BM1,4.3,NA
tLIMS18669s186I189BM1,2,NA
tLIMS18669s187I189BM2,33.7,NA
tLIMS18669s188I189BM3,6.3,NA
tLIMS18669s189I196BM3,10.1,NA
tLIMS18669s18I076MS1,23.9,NA
tLIMS18669s190I197BM1,88.7,NA
tLIMS18669s191I254BM2,0.8,NA
tLIMS18669s192I245BM1,7.9,NA
tLIMS18669s193I271BM3,2.1,NA
tLIMS18669s194I303BM2,0.001,NA
tLIMS18669s195I380BM2,1.4,NA
tLIMS18669s196I381BM2,3.2,NA
tLIMS18669s197I388BM1,2.8,NA
tLIMS18669s198I395BM2,32,NA
tLIMS18669s199U029BM3,33.5,NA
tLIMS18669s19I076BS5,109.5,NA
tLIMS18669s1I069BS3,2.9,NA
tLIMS18669s200U039BM1,26.6,NA
tLIMS18669s201U044BM3,4.4,NA
tLIMS18669s202U054BM2,4.6,NA
tLIMS18669s203U062BM1,31.6,NA
tLIMS18669s204U071BM1,0.001,NA
tLIMS18669s205U078BM2,20.8,NA
tLIMS18669s206U077BM3,282.8,NA
tLIMS18669s207U078BM3,0.001,NA
tLIMS18669s208U079BM2,23,NA
tLIMS18669s209U079BM3,NA,NA
tLIMS18669s20I076BS2,16.7,NA
tLIMS18669s210U080BM2,0.001,NA
tLIMS18669s211U080BM3,NA,NA
tLIMS18669s212U081BM2,0.001,NA
tLIMS18669s213U081BM3,NA,NA
tLIMS18669s214U082BM2,0.001,NA
tLIMS18669s215U082BM3,NA,NA
tLIMS18669s216M057BM3,NA,NA
tLIMS18669s217M005BM1,5.8,NA
tLIMS18669s218M005BM2,4.5,NA
tLIMS18669s219M010BM1,2.2,NA
tLIMS18669s21I076BS3,185.7,NA
tLIMS18669s220M011BM1,26.6,NA
tLIMS18669s221M011BM2,11.1,NA
tLIMS18669s222M011BM3,2,NA
tLIMS18669s223M014BM3,1.4,NA
tLIMS18669s224M122BM1,42.1,NA
tLIMS18669s225M131BM1,2.2,NA
tLIMS18669s226M015BM1,5.8,NA
tLIMS18669s227M015BM2,3.7,NA
tLIMS18669s228M046BM1,8.8,NA
tLIMS18669s229M046BM2,0.9,NA
tLIMS18669s22I143BS5,141.4,NA
tLIMS18669s230M170BM1,9.9,NA
tLIMS18669s231M170BM2,5.4,NA
tLIMS18669s232M170BM3,1.8,NA
tLIMS18669s233M171BM1,4,NA
tLIMS18669s234M171BM2,1.4,NA
tLIMS18669s235M171BM3,2.5,NA
tLIMS18669s236M172BM1,2.5,NA
tLIMS18669s237M172BM2,0.001,NA
tLIMS18669s238M172BM3,1.7,NA
tLIMS18669s239M173BM1,67.8,NA
tLIMS18669s23I231BS3,315.9,NA
tLIMS18669s240M173BM2,0.001,NA
tLIMS18669s241M173BM3,1.3,NA
tLIMS18669s242M175BM1,9.4,NA
tLIMS18669s243M175BM2,0.001,NA
tLIMS18669s244M175BM3,2.5,NA
tLIMS18669s245M176BM1,2.7,NA
tLIMS18669s246M176BM3,2,NA
tLIMS18669s247M177BM1,3.9,NA
tLIMS18669s248M177BM2,0.1,NA
tLIMS18669s249M177BM3,2.4,NA
tLIMS18669s24I271BS2,135,NA
tLIMS18669s250M178BM1,7.8,NA
tLIMS18669s251M178BM2,0.001,NA
tLIMS18669s252M178BM3,6.4,NA
tLIMS18669s253M180BM1,3.8,NA
tLIMS18669s254M180BM2,3.1,NA
tLIMS18669s255M180BM3,1.9,NA
tLIMS18669s256M181BM1,24.6,NA
tLIMS18669s257M181BM2,10.2,NA
tLIMS18669s258M181BM3,2,NA
tLIMS18669s259M182BM1,15.3,NA
tLIMS18669s25I279BS2,41.2,NA
tLIMS18669s260M182BM2,12.1,NA
tLIMS18669s261M182BM3,5.3,NA
tLIMS18669s262M183BM1,4,NA
tLIMS18669s263M183BM2,2,NA
tLIMS18669s264M186BM1,4.7,NA
tLIMS18669s265M186BM2,NA,NA
tLIMS18669s266M069BM1,85.4,NA
tLIMS18669s267M069BM2,3.5,NA
tLIMS18669s268M069BM3,1.4,NA
tLIMS18669s269M070BM1,9.7,NA
tLIMS18669s26I280BS5,172.6,NA
tLIMS18669s270M070BM2,1.5,NA
tLIMS18669s271M070BM3,1.7,NA
tLIMS18669s272M072BM1,50.4,NA
tLIMS18669s273M072BM2,2.4,NA
tLIMS18669s274M074BM1,110.4,NA
tLIMS18669s275FinalCBMctrl,NA,NA
tLIMS18669s276FinalCMCctrlBM,NA,NA
tLIMS18669s277FinalCPCRctrlBM,0.001,NA
tLIMS18669s278M077BM1,7,NA
tLIMS18669s279M077BM2,NA,NA
tLIMS18669s27I076BS1,219.6,NA
tLIMS18669s280M077BM3,31.4,NA
tLIMS18669s281M079BM1,7.9,NA
tLIMS18669s282M079BM2,NA,NA
tLIMS18669s283M079BM3,34.8,NA
tLIMS18669s284M080BM1,8,NA
tLIMS18669s285M080BM2,4.2,NA
tLIMS18669s286M081BM1,22.6,NA
tLIMS18669s287M081BM2,0.3,NA
tLIMS18669s288M081BM3,31.1,NA
tLIMS18669s289M082BM1,20.2,NA
tLIMS18669s290M082BM3,1.5,NA
tLIMS18669s291M088BM1,14.3,NA
tLIMS18669s292M088BM2,5.6,NA
tLIMS18669s293M089BM1,2.3,NA
tLIMS18669s294M089BM2,1.7,NA
tLIMS18669s295M090BM1,2,NA
tLIMS18669s296M090BM2,3.2,NA
tLIMS18669s297M091BM1,5.3,NA
tLIMS18669s298M091BM2,0.9,NA
tLIMS18669s299M095BM1,1.7,NA
tLIMS18669s300M095BM3,1.6,NA
tLIMS18669s301M096BM1,3.3,NA
tLIMS18669s302M096BM2,0.3,NA
tLIMS18669s303M098BM1,0.5,NA
tLIMS18669s304M098BM2,1.5,NA
tLIMS18669s305M098BM3,2.9,NA
tLIMS18669s306M100BM1,NA,NA
tLIMS18669s307M100BM2,1.8,NA
tLIMS18669s308M100BM3,1.9,NA
tLIMS18669s309M103BM1,0.7,NA
tLIMS18669s30I076BS3,228.3,NA
tLIMS18669s310M103BM2,1,NA
tLIMS18669s312M104BM1,1.5,NA
tLIMS18669s313M104BM2,0.7,NA
tLIMS18669s314M104BM3,0.8,NA
tLIMS18669s315M105BM1,1.9,NA
tLIMS18669s316M105BM2,1.4,NA
tLIMS18669s317I111BM3,NA,NA
tLIMS18669s318I209BM3,NA,NA
tLIMS18669s319M074BM3,5,NA
tLIMS18669s31M001BS6,26.3,NA
tLIMS18669s320WCBMIctrl1h2h5,0.001,India
tLIMS18669s321WCBMIctrl6h7h9,0.001,India
tLIMS18669s322WCBMIctrl10h11h12,0.001,India
tLIMS18669s323WCBMIctrl13h14h15,0.001,India
tLIMS18669s324WCBMIctrl16h17h18,0.001,India
tLIMS18669s325WCBMIctrl19h20h21,0.001,India
tLIMS18669s326WCBMIctrl22h23h24,0.001,India
tLIMS18669s327WCBMIctrl25h27h28,0.001,India
tLIMS18669s328WCBMIctrl30h31h32,0.001,India
tLIMS18669s329WCBMIctrl33h34h35,0.001,India
tLIMS18669s32M007BS6,2.5,NA
tLIMS18669s330WCBMIctrl36h38h39,0.001,India
tLIMS18669s331WCBMIctrl40h41h42,0.001,India
tLIMS18669s332WCBMIctrl43h44h45,0.001,India
tLIMS18669s333WCBMIctrl46h48h49,0.001,India
tLIMS18669s334WCBMIctrl50h51h53,0.001,India
tLIMS18669s335WCBMIctrl54h55h57,0.001,India
tLIMS18669s336WCBMIctrl58h59h60,0.001,India
tLIMS18669s337WCBMIctrl61h65,0.001,India
tLIMS18669s338WCBMIctrl66h67h68,0.001,India
tLIMS18669s339WCBMIctrl70h71,0.001,India
tLIMS18669s33M008MS1,84.6,NA
tLIMS18669s340WCBMIctrl29h37h47h52h56,0.001,India
tLIMS18669s341WCBMUctrl1h2h3h4,0.001,UK
tLIMS18669s342WCBMUctrl5h6h7h8,0.001,UK
tLIMS18669s343WCBMUctrl9h11h12h13,0.001,UK
tLIMS18669s344WCBMUctrl14h16h17h18,0.001,UK
tLIMS18669s345WCBMUctrl19h20h21h24,0.001,UK
tLIMS18669s346WCBMUctrl25h26h27h28,0.001,UK
tLIMS18669s347WCBMUctrl32h33h34h35,0.001,UK
tLIMS18669s348WCBMUctrl36h37,0.001,UK
tLIMS18669s349WCBMUctrl15h24h29h30h31,0.001,UK
tLIMS18669s34M011BS4,6.1,NA
tLIMS18669s350WCBMIctrl7,0.001,India
tLIMS18669s351WCBMIctrl9,0.001,India
tLIMS18669s352WCBMIctrl13,0.001,India
tLIMS18669s353WCBMIctrl18,0.001,India
tLIMS18669s354WCBMIctrl32,0.001,India
tLIMS18669s355WCBMIctrl33,0.001,India
tLIMS18669s356WCBMIctrl40,0.001,India
tLIMS18669s357WCBMIctrl42,0.001,India
tLIMS18669s358WCBMIctrl53,0.001,India
tLIMS18669s359WCBMIctrl57,0.001,India
tLIMS18669s35M011BS5,2.4,NA
tLIMS18669s360WCBMIctrl58,0.001,India
tLIMS18669s361WCBMIctrl61,0.001,India
tLIMS18669s362WCBMUctrl9,0.001,UK
tLIMS18669s363WCBMUctrl19,0.001,UK
tLIMS18669s364WCBMUctrl20,0.001,UK
tLIMS18669s365WCBMUctrl21,0.001,UK
tLIMS18669s366WCBMUctrl32,0.001,UK
tLIMS18669s367WCBMUctrl35,0.001,UK
tLIMS18669s368WCBMUctrl36,0.001,UK
tLIMS18669s369FinalDBMctrl,NA,NA
tLIMS18669s36M012BS2,6.8,NA
tLIMS18669s370FinalDMCctrlBM,NA,NA
tLIMS18669s371FinalDMCQiactrlBM,NA,NA
tLIMS18669s372FinalDPCRctrlBM,0.001,NA
tLIMS18669s38M013BS5,2.7,NA
tLIMS18669s39M016BS3,1.5,NA
tLIMS18669s3I082BS2,8.3,NA
tLIMS18669s40M024BS1,4.5,NA
tLIMS18669s41M026BS1,167.8,NA
tLIMS18669s42M029BS1,2.5,NA
tLIMS18669s43M033BS2,NA,NA
tLIMS18669s44M039BS5,0.2,NA
tLIMS18669s45M045BS4,3.7,NA
tLIMS18669s46M047BS4,6.8,NA
tLIMS18669s47M047BS3,1.5,NA
tLIMS18669s48M036BS1,2.4,NA
tLIMS18669s49M034BS1,3.7,NA
tLIMS18669s4I218BS1,74.9,NA
tLIMS18669s50M044BS4,2.4,NA
tLIMS18669s51M028BS3,6.7,NA
tLIMS18669s52M052BS6,1.3,NA
tLIMS18669s53M055BS2,6.4,NA
tLIMS18669s54M057BS5,0.6,NA
tLIMS18669s55M067BS1,11.7,NA
tLIMS18669s56M081BS3,1.1,NA
tLIMS18669s57M081BS4,0.8,NA
tLIMS18669s58M081BS6,2.3,NA
tLIMS18669s59M069BS1,NA,NA
tLIMS18669s5I204BS5,152,NA
tLIMS18669s60M072BS4,0.1,NA
tLIMS18669s61M082BS6,NA,NA
tLIMS18669s62M070BS1,26.2,NA
tLIMS18669s63M070MS1,26.2,NA
tLIMS18669s64M070BS2,14.1,NA
tLIMS18669s65M070BS4,53.6,NA
tLIMS18669s66M070BS5,NA,NA
tLIMS18669s67M070BS6,14.8,NA
tLIMS18669s68M072BS1,55.1,NA
tLIMS18669s69M072MS1,10.8,NA
tLIMS18669s6I279BS2,41.2,NA
tLIMS18669s70M072BS2,3.3,NA
tLIMS18669s71M072BS3,6.3,NA
tLIMS18669s72M072BS4,0.1,NA
tLIMS18669s73M072BS5,NA,NA
tLIMS18669s74M074BS1,11.8,NA
tLIMS18669s75M074MS1,453,NA
tLIMS18669s76M074BS2,4.2,NA
tLIMS18669s77M074BS3,6.5,NA
tLIMS18669s78M074BS5,1.1,NA
tLIMS18669s79M074BS6,4.9,NA
tLIMS18669s7I292BS3,22.5,NA
tLIMS18669s80M077BS1,21.3,NA
tLIMS18669s81M077MS1,113.9,NA
tLIMS18669s82M077BS2,18.1,NA
tLIMS18669s83M077BS3,NA,NA
tLIMS18669s84M077BS4,NA,NA
tLIMS18669s85M077BS6,50.1,NA
