sample_ID_full,input,filtered,denoised,merged,nonchimeric
tLIMS18668s62M127BS2,164394,143476,143476,143156,140914
tLIMS18668s63M127BS4,115864,102480,102480,102355,100681
tLIMS18668s64M127BS5,220671,193927,193927,193654,187290
tLIMS18668s65M130BS1,203669,182356,182356,181968,178796
tLIMS18668s66M130MS1,161179,140465,140465,133103,121250
tLIMS18668s67M130BS2,9195,8236,8236,8100,8100
tLIMS18668s68M130BS3,175769,157346,157346,156885,155805
tLIMS18668s69M130BS4,156643,139157,139157,138925,138443
tLIMS18668s6M107BS2,238773,213512,213512,212898,212873
tLIMS18668s70M131BS1,168213,149874,149874,149605,149201
tLIMS18668s71M131MS1,111760,98790,98790,93547,85875
tLIMS18668s72M131BS2,142573,128413,128413,128124,127788
tLIMS18668s73M131BS3,198276,175189,175189,172885,157881
tLIMS18668s74M131BS5,120389,108661,108661,108365,98000
tLIMS18668s75M131BS6,195335,175520,175520,174318,141245
tLIMS18668s76M132BS2,266257,244054,244054,243711,243070
tLIMS18668s77M132BS3,175410,157518,157518,156837,152673
tLIMS18668s78M132BS4,121329,109192,109192,109044,108874
tLIMS18668s79M132BS5,149623,135527,135527,134680,128930
tLIMS18668s7M107BS3,114172,101596,101596,101231,101030
tLIMS18668s80M133BS1,173884,156630,156630,155541,144579
tLIMS18668s81M133BS2,156755,140582,140582,139980,134089
tLIMS18668s82M133BS3,267392,240221,240221,239353,235014
tLIMS18668s83M133BS4,106160,94670,94670,94093,91626
tLIMS18668s84M133BS5,147916,134421,134421,133970,127970
tLIMS18668s85M133BS6,151245,130022,130022,129423,126582
tLIMS18668s86M106toM133WCSctrl,57,12,12,12,12
tLIMS18668s87M106toM133MSctrl,22263,19796,19796,19694,19668
tLIMS18668s88M106toM133BSctrl,146160,134940,134940,134571,132241
tLIMS18668s89M106toM133MCQiactrl,133235,122732,122732,122589,122370
tLIMS18668s8M107BS4,110393,98857,98857,98342,94723
tLIMS18668s90M106toM133MCctrl,126528,116122,116122,115665,114310
tLIMS18668s91M106toM133PCRctrl,106,25,25,11,11
tLIMS18668s92M134BS1,179647,162964,162964,162154,142023
tLIMS18668s93M134MS1,188900,168312,168312,156014,136607
tLIMS18668s94M134BS3,211457,190939,190939,188827,169583
tLIMS18668s95M134BS4,144013,129385,129385,129241,128162
tLIMS18668s96M134BS6,139309,124853,124853,124606,122644
tLIMS18668s97M135BS1,110166,99378,99378,98879,98146
tLIMS18668s98M135MS1,102229,91558,91558,89705,87417
tLIMS18668s99M135BS3,135597,122300,122300,121621,119604
tLIMS18668s9M108MS1,168761,149601,149601,142924,125977
tLIMS18669s100U077MS1,279196,245224,245224,235584,182555
tLIMS18669s101U077BS1,288370,260456,260456,259145,243774
tLIMS18669s102U077BS2,346074,310250,310250,309345,292264
tLIMS18669s103U077BS4,377382,334336,334336,331722,313389
tLIMS18669s104U077BS6,330516,295447,295447,295177,274020
tLIMS18669s105U077BS6,335241,295799,295799,295354,279904
tLIMS18669s106U078BS5,362422,327436,327436,326628,317671
tLIMS18669s107U078BS6,299744,265423,265423,264519,233561
tLIMS18669s108U079BS1,283888,253775,253775,252708,237673
tLIMS18669s109U079MS1,276843,241495,241495,233904,207890
tLIMS18669s10I001BS2,191766,171021,171021,169357,152964
tLIMS18669s110U079BS2,320417,291708,291708,290125,273318
tLIMS18669s111U079BS3,415002,365968,365968,365165,350288
tLIMS18669s112U079BS4,283667,256603,256603,256160,247154
tLIMS18669s113U079BS5,314412,282962,282962,282168,269012
tLIMS18669s114U079BS6,378033,344290,344290,342865,320359
tLIMS18669s115U080BS1,414814,375036,375036,373874,368534
tLIMS18669s116U080MS1,303025,264457,264457,252550,197618
tLIMS18669s117U080BS2,367529,329193,329193,328168,328106
tLIMS18669s118U080BS3,441930,403414,403414,402554,398168
tLIMS18669s119U080BS4,358359,319002,319002,317131,310937
tLIMS18669s11I001BS1,255157,225218,225218,223854,223492
tLIMS18669s120U080BS5,293957,263629,263629,261680,245863
tLIMS18669s121U080BS6,354204,315834,315834,314355,296435
tLIMS18669s122U081BS1,353733,312410,312410,310538,290564
tLIMS18669s123U081MS1,329644,285057,285057,276808,249435
tLIMS18669s124U081BS2,331695,299115,299115,299029,288780
tLIMS18669s125U081BS3,337838,301094,301094,300721,288053
tLIMS18669s126U081BS4,358763,319942,319942,319145,292840
tLIMS18669s127U081BS5,434958,386763,386763,385602,362365
tLIMS18669s128U081BS6,382277,342409,342409,340681,319256
tLIMS18669s129U082BS1,347110,308389,308389,307652,306540
tLIMS18669s12I006BS5,241402,214439,214439,212266,209096
tLIMS18669s130U082MS1,425065,369555,369555,361337,320940
tLIMS18669s131U082BS2,330279,300524,300524,299991,287761
tLIMS18669s132U082BS3,359751,326653,326653,325554,311062
tLIMS18669s133U082BS4,645897,584168,584168,583679,583388
tLIMS18669s134U082BS5,392195,354905,354905,354279,348171
tLIMS18669s135U082BS6,490726,442029,442029,441477,439508
tLIMS18669s136U070BS5,284,241,241,238,210
tLIMS18669s137WCSIctrl1,69,32,32,27,27
tLIMS18669s138WCSIctrl2,66,16,16,16,16
tLIMS18669s139WCSIctrl3,128,34,34,34,34
tLIMS18669s13I009BS5,267805,236876,236876,234955,231111
tLIMS18669s140WCSIctrl4,134,80,80,53,53
tLIMS18669s141WCSIctrl5,61,13,13,0,0
tLIMS18669s142WCSIctrl6,89,36,36,36,36
tLIMS18669s143WCSIctrl7,19,5,5,0,0
tLIMS18669s144WCSIctrl8,50,34,34,30,30
tLIMS18669s145WCSIctrl9,58,40,40,24,24
tLIMS18669s146WCSIctrl10,216,191,191,171,171
tLIMS18669s147WCSIctrl11,35,13,13,5,5
tLIMS18669s148WCSIctrl12,26,18,18,15,15
tLIMS18669s149WCSIctrl13,15,10,10,7,7
tLIMS18669s14I010BS5,189945,167003,167003,165095,154481
tLIMS18669s150WCSIctrl14,371070,330637,330637,327213,319757
tLIMS18669s151WCSIctrl15,165,95,95,93,93
tLIMS18669s152WCSIctrl16,147,110,110,79,79
tLIMS18669s153WCSIctrl17,14,8,8,0,0
tLIMS18669s154WCSIctrl18,12,3,3,0,0
tLIMS18669s155WCSIctrl19,3966,3377,3377,3251,3251
tLIMS18669s156WCSIctrl20,75,30,30,20,20
tLIMS18669s157WCSIctrl21,372,272,272,263,263
tLIMS18669s158WCSIctrl22,292,208,208,200,200
tLIMS18669s159WCSIctrl23,125,31,31,16,16
tLIMS18669s15I011BS5,252303,226624,226624,224110,202584
tLIMS18669s160WCSIctrl27,457031,412423,412423,411717,389339
tLIMS18669s161WCSIctrl28,56,12,12,12,12
tLIMS18669s162WCSIctrl29,106,33,33,12,12
tLIMS18669s163WCSIctrl30,217,56,56,33,33
tLIMS18669s164WCSIctrl31,202,97,97,90,90
tLIMS18669s165WCSIctrl33,87,18,18,0,0
tLIMS18669s166WCSIctrl34,56,12,12,0,0
tLIMS18669s167WCSIctrl35,58,11,11,0,0
tLIMS18669s168WCSIctrl36,164,119,119,82,82
tLIMS18669s169WCSIctrl37,59,22,22,20,20
tLIMS18669s16I034BS1,183440,163588,163588,161975,148606
tLIMS18669s170WCSIctrl38,139,88,88,65,65
tLIMS18669s171WCSIctrl39,62,11,11,11,11
tLIMS18669s172WCSIctrl40,38,7,7,2,2
tLIMS18669s173WCSIctrl41,92,71,71,60,60
tLIMS18669s174WCSIctrl42,60,16,16,7,7
tLIMS18669s175WCSIctrl43,95,17,17,0,0
tLIMS18669s176WCSIctrl44,60,12,12,0,0
tLIMS18669s177WCSIctrl47,56,10,10,0,0
tLIMS18669s178WCSIctrl83,40,6,6,0,0
tLIMS18669s179FinalBMSctrl,1360,1128,1128,1105,1105
tLIMS18669s17I076BS1,309310,281936,281936,280491,273441
tLIMS18669s180FinalBBSctrl,415849,377722,377722,376843,373583
tLIMS18669s181FinalBMCctrl,665428,609850,609850,607842,588291
tLIMS18669s182FinalBMCQiactrl,433230,396360,396360,396001,392580
tLIMS18669s183I166BM2,191554,169579,169579,168868,168734
tLIMS18669s184I175BM1,92977,80867,80867,80319,77989
tLIMS18669s185I188BM1,95469,87075,87075,86862,85654
tLIMS18669s186I189BM1,69358,61118,61118,60767,60552
tLIMS18669s187I189BM2,131534,118056,118056,117581,113995
tLIMS18669s188I189BM3,208072,185994,185994,185656,185642
tLIMS18669s189I196BM3,111868,98130,98130,98088,98078
tLIMS18669s18I076MS1,303007,263857,263857,261623,247226
tLIMS18669s190I197BM1,225406,201164,201164,199193,191902
tLIMS18669s191I254BM2,107544,96830,96830,96502,96502
tLIMS18669s192I245BM1,285089,258978,258978,258449,255621
tLIMS18669s193I271BM3,90491,80633,80633,80593,80563
tLIMS18669s194I303BM2,95146,84181,84181,84089,82207
tLIMS18669s195I380BM2,7239,6403,6403,6399,6399
tLIMS18669s196I381BM2,170649,151450,151450,151107,150373
tLIMS18669s197I388BM1,4518,4018,4018,3994,3994
tLIMS18669s198I395BM2,80860,70860,70860,69985,69394
tLIMS18669s199U029BM3,83780,74285,74285,74096,74088
tLIMS18669s19I076BS5,264527,235885,235885,234391,219673
tLIMS18669s1I069BS3,191,120,120,115,115
tLIMS18669s200U039BM1,63715,57739,57739,57128,57119
tLIMS18669s201U044BM3,92493,82308,82308,82288,81323
tLIMS18669s202U054BM2,223300,200423,200423,200099,197772
tLIMS18669s203U062BM1,144707,131097,131097,130763,130310
tLIMS18669s204U071BM1,135923,123420,123420,123161,122940
tLIMS18669s205U078BM2,334029,300312,300312,299707,295921
tLIMS18669s206U077BM3,326087,295310,295310,294064,235790
tLIMS18669s207U078BM3,169498,151972,151972,151724,149670
tLIMS18669s208U079BM2,111947,101735,101735,101199,100911
tLIMS18669s209U079BM3,254357,232320,232320,231585,228664
tLIMS18669s20I076BS2,260378,234135,234135,233670,230385
tLIMS18669s210U080BM2,277858,248553,248553,246918,233263
tLIMS18669s211U080BM3,144972,130992,130992,130854,128919
tLIMS18669s212U081BM2,196758,180312,180312,180205,179720
tLIMS18669s213U081BM3,151793,136638,136638,135919,127395
tLIMS18669s214U082BM2,117922,105889,105889,105610,104778
tLIMS18669s215U082BM3,129627,115635,115635,115608,113261
tLIMS18669s216M057BM3,114407,102818,102818,102646,102437
tLIMS18669s217M005BM1,100059,89506,89506,89389,88609
tLIMS18669s218M005BM2,111243,100146,100146,100028,98345
tLIMS18669s219M010BM1,78147,68478,68478,68332,64470
tLIMS18669s21I076BS3,233352,203467,203467,200766,189491
tLIMS18669s220M011BM1,218474,194908,194908,194145,191224
tLIMS18669s221M011BM2,42083,37516,37516,37446,37375
tLIMS18669s222M011BM3,80829,70647,70647,70005,67390
tLIMS18669s223M014BM3,128014,112653,112653,112595,112299
tLIMS18669s224M122BM1,80483,71938,71938,71885,71815
tLIMS18669s225M131BM1,222947,195208,195208,191897,183682
tLIMS18669s226M015BM1,198432,177268,177268,176146,165357
tLIMS18669s227M015BM2,101221,90111,90111,89934,89385
tLIMS18669s228M046BM1,257038,231229,231229,230615,230180
tLIMS18669s229M046BM2,250552,226110,226110,224542,207212
tLIMS18669s22I143BS5,207911,184799,184799,182164,156549
tLIMS18669s230M170BM1,680673,623161,623161,619835,474883
tLIMS18669s231M170BM2,4705,4181,4181,4122,4122
tLIMS18669s232M170BM3,72564,65596,65596,65471,65466
tLIMS18669s233M171BM1,245923,228036,228036,223352,196787
tLIMS18669s234M171BM2,89347,81244,81244,80704,79229
tLIMS18669s235M171BM3,93597,83596,83596,83544,83488
tLIMS18669s236M172BM1,94524,85020,85020,84981,81435
tLIMS18669s237M172BM2,106674,96307,96307,96212,96151
tLIMS18669s238M172BM3,171530,154231,154231,154091,153878
tLIMS18669s239M173BM1,65070,59387,59387,59231,59123
tLIMS18669s23I231BS3,210113,184062,184062,181673,147258
tLIMS18669s240M173BM2,198377,179509,179509,179318,177610
tLIMS18669s241M173BM3,81044,73473,73473,73333,72864
tLIMS18669s242M175BM1,231346,209072,209072,208391,204173
tLIMS18669s243M175BM2,173221,152511,152511,152308,151127
tLIMS18669s244M175BM3,79310,71038,71038,70942,66099
tLIMS18669s245M176BM1,66020,59588,59588,59566,59549
tLIMS18669s246M176BM3,95571,85449,85449,85269,85114
tLIMS18669s247M177BM1,97282,87065,87065,86964,86530
tLIMS18669s248M177BM2,102690,91247,91247,90857,89243
tLIMS18669s249M177BM3,196414,175379,175379,175021,174678
tLIMS18669s24I271BS2,264336,238630,238630,236897,204912
tLIMS18669s250M178BM1,174576,157116,157116,156913,156721
tLIMS18669s251M178BM2,258397,228831,228831,228468,228451
tLIMS18669s252M178BM3,288062,258418,258418,257090,255667
tLIMS18669s253M180BM1,163608,147371,147371,147185,147088
tLIMS18669s254M180BM2,102157,91531,91531,91380,89241
tLIMS18669s255M180BM3,71675,63823,63823,63777,63722
tLIMS18669s256M181BM1,139703,126903,126903,126217,124720
tLIMS18669s257M181BM2,74505,65899,65899,65693,65111
tLIMS18669s258M181BM3,88481,78666,78666,78570,77823
tLIMS18669s259M182BM1,99088,87737,87737,86394,86211
tLIMS18669s25I279BS2,273959,242313,242313,240423,233993
tLIMS18669s260M182BM2,229421,204396,204396,204299,204288
tLIMS18669s261M182BM3,170089,149267,149267,147482,144928
tLIMS18669s262M183BM1,153151,138980,138980,138777,137989
tLIMS18669s263M183BM2,95084,84773,84773,84593,80912
tLIMS18669s264M186BM1,114132,101758,101758,101323,101104
tLIMS18669s265M186BM2,133888,119793,119793,119679,119329
tLIMS18669s266M069BM1,301939,274650,274650,272280,241287
tLIMS18669s267M069BM2,92583,82769,82769,82572,82357
tLIMS18669s268M069BM3,91749,82278,82278,82201,82055
tLIMS18669s269M070BM1,77595,69178,69178,67869,57374
tLIMS18669s26I280BS5,222218,197188,197188,194734,176076
tLIMS18669s270M070BM2,118291,103932,103932,103642,99754
tLIMS18669s271M070BM3,172824,153332,153332,153187,153161
tLIMS18669s272M072BM1,230057,205943,205943,204655,199941
tLIMS18669s273M072BM2,82344,72559,72559,72375,72373
tLIMS18669s274M074BM1,80349,71901,71901,71743,70836
tLIMS18669s275FinalCBMctrl,380985,345841,345841,345209,343021
tLIMS18669s276FinalCMCctrlBM,562500,515296,515296,500980,287657
tLIMS18669s277FinalCPCRctrlBM,3412,3063,3063,3055,3050
tLIMS18669s278M077BM1,135,67,67,49,49
tLIMS18669s279M077BM2,113029,100333,100333,100155,98869
tLIMS18669s27I076BS1,244870,223150,223150,221440,212921
tLIMS18669s280M077BM3,107679,95510,95510,95346,93953
tLIMS18669s281M079BM1,37660,32993,32993,32958,32326
tLIMS18669s282M079BM2,128759,113676,113676,113206,109953
tLIMS18669s283M079BM3,135671,122112,122112,117759,109205
tLIMS18669s284M080BM1,73018,65532,65532,65158,63320
tLIMS18669s285M080BM2,141779,126063,126063,125789,125694
tLIMS18669s286M081BM1,147011,128539,128539,127296,127171
tLIMS18669s287M081BM2,78027,69737,69737,69490,67752
tLIMS18669s288M081BM3,71665,63304,63304,63196,63194
tLIMS18669s289M082BM1,424116,388198,388198,384561,332581
tLIMS18669s290M082BM3,78867,70803,70803,70731,70608
tLIMS18669s291M088BM1,83884,75155,75155,74743,74524
tLIMS18669s292M088BM2,232533,208209,208209,207957,206988
tLIMS18669s293M089BM1,147610,132879,132879,132680,131586
tLIMS18669s294M089BM2,97306,87026,87026,86998,86989
tLIMS18669s295M090BM1,77132,69383,69383,69343,69312
tLIMS18669s296M090BM2,91999,82443,82443,82431,82277
tLIMS18669s297M091BM1,135425,121755,121755,121353,119922
tLIMS18669s298M091BM2,163985,145121,145121,144242,143630
tLIMS18669s299M095BM1,454515,396982,396982,395343,388870
tLIMS18669s300M095BM3,70516,62032,62032,61893,61613
tLIMS18669s301M096BM1,93949,83815,83815,83618,83584
tLIMS18669s302M096BM2,133976,119201,119201,119007,118979
tLIMS18669s303M098BM1,100645,86853,86853,82771,81893
tLIMS18669s304M098BM2,10005,8823,8823,8817,8774
tLIMS18669s305M098BM3,77507,68665,68665,68345,67809
tLIMS18669s306M100BM1,96824,86329,86329,86023,85501
tLIMS18669s307M100BM2,100868,92602,92602,92573,92379
tLIMS18669s308M100BM3,72541,65013,65013,64981,64589
tLIMS18669s309M103BM1,222480,203089,203089,202707,195119
tLIMS18669s30I076BS3,222425,195277,195277,191755,166159
tLIMS18669s310M103BM2,3519,3049,3049,3037,3036
tLIMS18669s312M104BM1,754113,682372,682372,679103,632275
tLIMS18669s313M104BM2,118050,105085,105085,104658,104553
tLIMS18669s314M104BM3,110375,98268,98268,98185,95942
tLIMS18669s315M105BM1,466613,426142,426142,425327,413746
tLIMS18669s316M105BM2,12387,11013,11013,10950,10950
tLIMS18669s317I111BM3,123538,105677,105677,105118,103261
tLIMS18669s318I209BM3,4133,3517,3517,3452,3452
tLIMS18669s319M074BM3,118,83,83,82,82
tLIMS18669s31M001BS6,428,298,298,287,287
tLIMS18669s320WCBMIctrl1h2h5,24296,21553,21553,21508,21236
tLIMS18669s321WCBMIctrl6h7h9,136961,122363,122363,122334,119957
tLIMS18669s322WCBMIctrl10h11h12,147538,129662,129662,129346,129160
tLIMS18669s323WCBMIctrl13h14h15,113388,99777,99777,99671,99332
tLIMS18669s324WCBMIctrl16h17h18,77404,67011,67011,66959,66255
tLIMS18669s325WCBMIctrl19h20h21,133029,118501,118501,118385,117890
tLIMS18669s326WCBMIctrl22h23h24,346799,311236,311236,310876,310876
tLIMS18669s327WCBMIctrl25h27h28,104906,95413,95413,95165,95116
tLIMS18669s328WCBMIctrl30h31h32,10812,9634,9634,9624,9624
tLIMS18669s329WCBMIctrl33h34h35,78441,70289,70289,70275,70201
tLIMS18669s32M007BS6,3377,2906,2906,2854,2854
tLIMS18669s330WCBMIctrl36h38h39,84225,75309,75309,75154,74675
tLIMS18669s331WCBMIctrl40h41h42,73676,65641,65641,65415,65405
tLIMS18669s332WCBMIctrl43h44h45,8547,7769,7769,7768,7691
tLIMS18669s333WCBMIctrl46h48h49,164852,150307,150307,149709,149709
tLIMS18669s334WCBMIctrl50h51h53,333282,298551,298551,297981,297968
tLIMS18669s335WCBMIctrl54h55h57,151305,136207,136207,135987,135981
tLIMS18669s336WCBMIctrl58h59h60,272532,243807,243807,243140,243140
tLIMS18669s337WCBMIctrl61h65,187819,168490,168490,168199,168183
tLIMS18669s338WCBMIctrl66h67h68,117,38,38,38,38
tLIMS18669s339WCBMIctrl70h71,177017,163196,163196,163171,163156
tLIMS18669s33M008MS1,176962,152663,152663,147550,127807
tLIMS18669s340WCBMIctrl29h37h47h52h56,5584,4916,4916,4913,4913
tLIMS18669s341WCBMUctrl1h2h3h4,92399,81712,81712,81683,79701
tLIMS18669s342WCBMUctrl5h6h7h8,321358,289144,289144,288647,288583
tLIMS18669s343WCBMUctrl9h11h12h13,14941,13139,13139,13131,13101
tLIMS18669s344WCBMUctrl14h16h17h18,132417,116706,116706,116644,116639
tLIMS18669s345WCBMUctrl19h20h21h24,227681,203613,203613,202588,186371
tLIMS18669s346WCBMUctrl25h26h27h28,138935,123166,123166,122930,120913
tLIMS18669s347WCBMUctrl32h33h34h35,96433,85960,85960,85914,85679
tLIMS18669s348WCBMUctrl36h37,78735,69831,69831,69686,69542
tLIMS18669s349WCBMUctrl15h24h29h30h31,33284,29791,29791,29779,29754
tLIMS18669s34M011BS4,7197,6322,6322,6298,6298
tLIMS18669s350WCBMIctrl7,99556,87205,87205,87179,86386
tLIMS18669s351WCBMIctrl9,71152,65249,65249,65220,65220
tLIMS18669s352WCBMIctrl13,98987,87974,87974,87896,87310
tLIMS18669s353WCBMIctrl18,165514,145558,145558,145310,141449
tLIMS18669s354WCBMIctrl32,118917,105597,105597,105419,105137
tLIMS18669s355WCBMIctrl33,65,33,33,33,33
tLIMS18669s356WCBMIctrl40,129544,114481,114481,114237,113045
tLIMS18669s357WCBMIctrl42,101180,90860,90860,90781,89978
tLIMS18669s358WCBMIctrl53,578037,509372,509372,507329,507229
tLIMS18669s359WCBMIctrl57,86452,77671,77671,77636,77630
tLIMS18669s35M011BS5,231,151,151,143,143
tLIMS18669s360WCBMIctrl58,86933,76893,76893,76717,76438
tLIMS18669s361WCBMIctrl61,244534,219336,219336,218807,214662
tLIMS18669s362WCBMUctrl9,184324,164380,164380,163987,162733
tLIMS18669s363WCBMUctrl19,77749,69292,69292,69185,68072
tLIMS18669s364WCBMUctrl20,156745,138287,138287,138174,133516
tLIMS18669s365WCBMUctrl21,170436,151910,151910,150239,138413
tLIMS18669s366WCBMUctrl32,492083,445570,445570,445048,445026
tLIMS18669s367WCBMUctrl35,4947,4413,4413,4339,4335
tLIMS18669s368WCBMUctrl36,95787,84953,84953,84909,84768
tLIMS18669s369FinalDBMctrl,212241,192085,192085,191545,190680
tLIMS18669s36M012BS2,4597,4016,4016,4009,3994
tLIMS18669s370FinalDMCctrlBM,835041,759684,759684,742448,444631
tLIMS18669s371FinalDMCQiactrlBM,530814,486497,486497,481375,360864
tLIMS18669s372FinalDPCRctrlBM,111,52,52,41,34
tLIMS18669s38M013BS5,1956,1704,1704,1683,1683
tLIMS18669s39M016BS3,764,633,633,592,572
tLIMS18669s3I082BS2,270892,240865,240865,238040,237858
tLIMS18669s40M024BS1,431,367,367,367,367
tLIMS18669s41M026BS1,1305,1136,1136,1130,1130
tLIMS18669s42M029BS1,7754,6940,6940,6916,6916
tLIMS18669s43M033BS2,84,15,15,15,15
tLIMS18669s44M039BS5,632,528,528,499,496
tLIMS18669s45M045BS4,63,12,12,12,12
tLIMS18669s46M047BS4,448,357,357,332,332
tLIMS18669s47M047BS3,956,826,826,810,810
tLIMS18669s48M036BS1,10618,9532,9532,9514,9513
tLIMS18669s49M034BS1,1739,1566,1566,1545,1490
tLIMS18669s4I218BS1,171603,152842,152842,151174,143754
tLIMS18669s50M044BS4,92,74,74,72,72
tLIMS18669s51M028BS3,259010,232384,232384,231694,231228
tLIMS18669s52M052BS6,383,332,332,301,301
tLIMS18669s53M055BS2,26,20,20,4,4
tLIMS18669s54M057BS5,51,35,35,31,31
tLIMS18669s55M067BS1,18704,16660,16660,16536,16536
