"","taxonomy","prev_I","p_I","prev_M","p_M","prev_U","p_U","pmin","contaminant"
"X949b1efcf4548daf1c0b9ef470bacda9","Corynebacterium_1 (RSV183)",2,NA,0,NA,0,NA,NA,FALSE
"X5c2471c42e6b5b07f45f69d08b145d0b","Prevotella_9 (RSV184)",5,NA,19,0.569110071821393,0,NA,0.569110071821393,FALSE
"X26f5fefce8bafd0c1933143ffd471ebc","Clostridium_sensu_stricto_1 (RSV185)",84,0.950681377807229,16,0.746462034229611,23,0.853566679857394,0.746462034229611,FALSE
"X42c44631c96adaeb8fb3424b34486e35","Collinsella (RSV186)",29,0.873377093312234,6,NA,0,NA,0.873377093312234,FALSE
"Xe6762de2614b218cabc331f24ce04d75","Streptococcus (RSV187)",66,0.988496136597114,50,0.901747200510217,0,NA,0.901747200510217,FALSE
"Xdf3d6113f855e22f2a6d44e60f01baa7","Romboutsia (RSV188)",9,NA,13,0.88385371573184,16,0.986687593963554,0.88385371573184,FALSE
"X7337431bc35b58de39893e6d6db1772b","Kocuria (RSV189)",2,NA,21,0.566305770752304,0,NA,0.566305770752304,FALSE
"Xaa15ec5479cde6d5381cbc99a0f6a59e","Veillonella (RSV190)",106,0.999984426320983,22,0.654095324591377,91,0.999804473515644,0.654095324591377,FALSE
"X0bb47f6e088c63eec1cf288aebc80ab3","Lactobacillus (RSV191)",28,0.821914130239708,64,0.621340866059379,11,0.600277483656349,0.600277483656349,FALSE
"Xe2f1763cc76bbd845827dbf809f00b83","Enterobacter (RSV192)",22,0.536715365496932,1,NA,19,0.632519407029497,0.536715365496932,FALSE
"Xeddabf287d8128094d0830de35a9f681","Salmonella (RSV193)",201,0.982362847758914,2,NA,0,NA,0.982362847758914,FALSE
"X75a7dd04040e23328468b763836841ac","Ruminococcus_2 (RSV194)",4,NA,9,NA,1,NA,NA,FALSE
"Xa4cd6152db4ba6371bd3d35fcda62a19","Streptococcus (RSV195)",14,0.904904901422253,15,0.863837618070938,12,0.255810800886888,0.255810800886888,FALSE
"Xefe06d4916e09a5880db353ecc2d2b6e","Corynebacterium_1 (RSV196)",7,NA,0,NA,0,NA,NA,FALSE
"X93b58b0ba0d326e9c8d1a81f8672c16a","unassigned Firmicutes (RSV197)",21,0.994364996610148,47,0.92626285063119,23,0.999475696260383,0.92626285063119,FALSE
"X707940842caa2afe60491008e04a8173","Lachnospiraceae_NK4A136_group (RSV198)",11,0.999992288898293,16,0.877704022817282,2,NA,0.877704022817282,FALSE
"X0246885cf7157b74ba80daf1b827b996","Bacteroides (RSV199)",27,0.63482327366552,81,0.970053425504078,31,0.997249429267248,0.63482327366552,FALSE
"Xa7773d30c5a2009a19ba2df73fe658c1","Klebsiella (RSV200)",10,0.998643050329699,8,NA,36,0.705174064735006,0.705174064735006,FALSE
"X63331571011d0c5d564b93cf586fd64b","Prevotella_9 (RSV201)",13,0.367830558064443,42,0.9439661788833,4,NA,0.367830558064443,FALSE
"X7b6d335d29fb8edf989ba7d03a848d84","Roseburia (RSV202)",9,NA,8,NA,3,NA,NA,FALSE
"X9be8e4d4919ec569eb355cb676c02eef","Flavonifractor (RSV203)",49,0.643336328175762,38,0.845300648581333,30,0.846573514427818,0.643336328175762,FALSE
"X0b9d6ae30698fe3144a187eaaafdaef8","Bilophila (RSV204)",35,0.773948028212314,46,0.904484044813402,64,0.999986464652769,0.773948028212314,FALSE
"Xdaee850bb1358757f13947f650b4ef87","Streptococcus (RSV205)",51,0.597286925746498,5,NA,1,NA,0.597286925746498,FALSE
"X05b4a33525d8ff49c4c1817fe41cde33","Coriobacteriaceae_UCG-003 (RSV206)",0,NA,8,NA,5,NA,NA,FALSE
"Xfab97a4ef535bdbf1a5f6c7204f63528","Veillonella (RSV207)",58,0.875367614539853,7,NA,16,0.673398882775688,0.673398882775688,FALSE
"Xad52bbef279fc1fe7a3ca1c4b1fb9710","Holdemanella (RSV208)",47,0.999993119357715,46,0.962546229130671,0,NA,0.962546229130671,FALSE
"Xb8349e5459469537ac814c90cb3b99fa","Akkermansia (RSV209)",2,NA,10,0.732363128455099,1,NA,0.732363128455099,FALSE
"X34f6a9f2891692941ec6fdb0095c4012","unassigned Firmicutes (RSV210)",11,0.998360496237596,5,NA,3,NA,0.998360496237596,FALSE
"X3d49d6d68e6ee5fce8dd0a8d4fc77987","Bifidobacterium (RSV211)",32,0.799107457801198,29,0.568416388133276,5,NA,0.568416388133276,FALSE
"X1948c9616fdf58fadc7fdfe3eae45bd7","Staphylococcus (RSV212)",161,0.995740561991405,3,NA,2,NA,0.995740561991405,FALSE
"X52c9498a33730d91e3614567d3d3b1a0","Veillonella (RSV213)",38,0.830188396630492,34,0.804520698673979,26,0.999427218225988,0.804520698673979,FALSE
"Xc674d2e9bc0413d6b50a85c75bdcc5c0","Serratia (RSV214)",7,NA,3,NA,4,NA,NA,FALSE
"X0a49a32752b611a144ddd506a2155134","Alloprevotella (RSV215)",4,NA,14,0.765732204759251,1,NA,0.765732204759251,FALSE
"X6b417b39f34767c53390a496d5935576","S31 (RSV216)",2,NA,0,NA,0,NA,NA,FALSE
"X0470a8ed337e8da90658a8bc6ef3d88c","Prevotella_9 (RSV217)",4,NA,9,NA,1,NA,NA,FALSE
"X1f0481c4fc1ddc5a118dd691b40a1670","Bacteroides (RSV218)",36,0.834155387384386,5,NA,4,NA,0.834155387384386,FALSE
"X29b9b0c2d3a36ff404bfba4cb63aca1e","Janibacter (RSV219)",2,NA,6,NA,0,NA,NA,FALSE
"Xfd5ab95fb08d023eea4be64370fa245e","Streptococcus (RSV221)",7,NA,0,NA,2,NA,NA,FALSE
"Xc4dd6f812a77b4e9a083471091576a9a","Fusobacterium (RSV222)",18,0.472451425080586,7,NA,0,NA,0.472451425080586,FALSE
"X25af29e1b2d121f8aae468d270d75518","Agathobacter (RSV224)",6,NA,7,NA,1,NA,NA,FALSE
"X98352ae351e75a6aad1c26146d39315b","Citrobacter (RSV225)",43,0.957477960013954,29,0.842214824557258,24,0.901713704663813,0.842214824557258,FALSE
"X2e119ce67894fe00027176e52f17a225","Aeromonas (RSV226)",34,0.707497882244481,23,0.952202912321804,0,NA,0.707497882244481,FALSE
"X6cb0e90f4660c0716127bf7c7c13935c","Staphylococcus (RSV227)",2,NA,1,NA,0,NA,NA,FALSE
"Xae5e3cde2d868bdaa67a29ba44154bff","Veillonella (RSV228)",109,0.878113291552458,22,0.810385672189205,40,0.999612949380091,0.810385672189205,FALSE
"X7aa8b90b40391ba0c15525ca95ef5535","Olsenella (RSV229)",6,NA,0,NA,0,NA,NA,FALSE
"Xb79d9eb7a479b1f31b041143866e73a5","Prevotella_9 (RSV230)",15,0.455760609488985,25,0.657135140461744,0,NA,0.455760609488985,FALSE
"X7ce20dc0d050d5b02daef50d77765562","Bacteroides (RSV231)",0,NA,4,NA,34,0.887578532046864,0.887578532046864,FALSE
"X13785f0aa34992209c67c3caeebbd429","Streptococcus (RSV232)",59,0.922023804157715,40,0.694781201288817,67,0.789893230526454,0.694781201288817,FALSE
"Xe3c28faece4585e778db850bfcb56248","Prevotella_9 (RSV233)",9,NA,30,0.673133731980521,1,NA,0.673133731980521,FALSE
"X6ecb363cbaa615df747e0376eec81ea9","Enterobacter (RSV234)",204,0.994019604749122,13,0.607791037620917,37,0.995953860259747,0.607791037620917,FALSE
"Xdf0db6416ae0b263606e56b9cbe29a97","Pseudomonas (RSV235)",0,NA,0,NA,1,NA,NA,FALSE
"X07d313706ba0c85687c8d95b664b84bc","Streptococcus (RSV236)",238,0.985445401149424,73,0.734330721976102,26,0.908987032339756,0.734330721976102,FALSE
"Xa0fa0fdb5e8d8c8598d96bbbff1a1ff4","Salmonella (RSV237)",165,0.879698892729779,5,NA,2,NA,0.879698892729779,FALSE
"Xbc712d9356e40b4fcfbca97ff092ac3d","Klebsiella (RSV238)",251,0.999999992905901,13,0.906456011163947,0,NA,0.906456011163947,FALSE
"Xff7742e8ae81884ad8b0c734a69837f3","Klebsiella (RSV239)",173,0.999559373386529,27,0.995357401780565,20,0.99780533907293,0.995357401780565,FALSE
"X4b6b872df660712b62c6d393b140d50d","Bacteroides (RSV240)",20,0.807921913772185,42,0.80508753302806,9,NA,0.80508753302806,FALSE
"Xb40ab2a6292c346f80cb6a1cde1db757","Corynebacterium_1 (RSV241)",8,NA,9,NA,0,NA,NA,FALSE
"X01cb918f1a03328dc370f5b4f7e4a1ee","Libanicoccus (RSV242)",0,NA,15,0.28811852249312,0,NA,0.28811852249312,FALSE
"Xa5b69f125c8e15c8b470bd65ffa241c1","Granulicatella (RSV243)",122,0.910709422414074,62,0.513887000844099,78,0.998972951172972,0.513887000844099,FALSE
"X5d077e7756cadc4d016591bbdebd3d99","Prevotella_7 (RSV244)",2,NA,12,0.761381314724211,1,NA,0.761381314724211,FALSE
"X414ea75fb1462d10153c7bed625b4b99","Slackia (RSV245)",52,0.999995157356991,111,0.997802964636438,11,0.999416499177289,0.997802964636438,FALSE
"X09403870435de24e0d1079059a287957","Micrococcus (RSV246)",0,NA,86,0.996829789323033,2,NA,0.996829789323033,FALSE
"Xe94a9da4bdf2d1d6fd8b6216ea53a5ab","Lactobacillus (RSV247)",70,0.550924279286651,40,0.894723429414423,2,NA,0.550924279286651,FALSE
"X9b9440d4615547b6840e83473e6c3d5e","Streptococcus (RSV248)",28,0.703101158343198,0,NA,4,NA,0.703101158343198,FALSE
"Xc7d1ed6c70202259164edf3ee7806f0c","Blautia (RSV249)",30,0.999999739174516,21,0.974334784465601,9,NA,0.974334784465601,FALSE
"Xdb466f8f1ed606e1dc11106f48b79a18","Akkermansia (RSV250)",3,NA,0,NA,12,0.636054721093989,0.636054721093989,FALSE
"X9cdb9dbe98d86651359273ea1c595c84","Ruminococcaceae_UCG-002 (RSV251)",11,0.99952873363224,13,0.79549757342165,2,NA,0.79549757342165,FALSE
"Xb6e52c74e408bcf8d49afe994fdcf359","unassigned Proteobacteria (RSV252)",33,0.893621189048554,23,0.849575714683386,2,NA,0.849575714683386,FALSE
"X675ff6627272028b678fc6742e0dafcb","Clostridioides (RSV253)",208,0.997686959211889,17,0.336071238690699,13,0.936501274067488,0.336071238690699,FALSE
"X0dea7be1e56d386113c1ba0044285af7","Rothia (RSV254)",38,0.663568478378938,92,0.754627385028157,67,0.99999996026579,0.663568478378938,FALSE
"X5cc4c52a709ba7b5eb2c5b9f6c6e1f15","Klebsiella (RSV255)",137,0.992108131919674,14,0.712709068747206,5,NA,0.712709068747206,FALSE
"X99626f541e70478b77c516b76e72bcd9","Prevotella_9 (RSV256)",10,0.994449142573043,11,0.750265017503329,0,NA,0.750265017503329,FALSE
"X8e662c105abda24419a09c3ff80d5523","Streptococcus (RSV257)",26,0.675974510442158,0,NA,0,NA,0.675974510442158,FALSE
"X659a8b27ae8b4ebbf501701f7ec608dc","Bifidobacterium (RSV258)",0,NA,0,NA,34,0.998990707649015,0.998990707649015,FALSE
"Xec52f329be54183156190014d46ac1ff","Enterococcus (RSV259)",13,0.669102001477132,0,NA,0,NA,0.669102001477132,FALSE
"Xaa1b593068acf0de32973d0162215928","Klebsiella (RSV260)",23,0.908855859858453,21,0.871310297813267,17,0.981591674596425,0.871310297813267,FALSE
"X515ba54f1a6b7609c510b773424470b8","Bacteroides (RSV261)",21,0.792168707255944,6,NA,5,NA,0.792168707255944,FALSE
"Xa9fb6c06ed691c214e5470c4826ce39a","Prevotella_9 (RSV262)",21,0.99994216938088,32,0.940932876001649,1,NA,0.940932876001649,FALSE
"Xcc69d24aaf9ab32bafba8fd60bb1ddcb","Acinetobacter (RSV263)",128,0.999361669795689,11,0.684472536698053,4,NA,0.684472536698053,FALSE
"Xd50b9c5bf40397a411c56e54a33ea23c","Veillonella (RSV264)",106,0.986697332497035,2,NA,56,0.988037031169488,0.986697332497035,FALSE
"X8c93bc0efa4a075f07b31cf379b20e6e","Morganella (RSV265)",36,0.923243574149358,10,0.703317593264988,5,NA,0.703317593264988,FALSE
"X9a3fa8999e2c8a243aa5a1e1a8a4bd35","Prevotella_9 (RSV266)",16,0.928630700772401,28,0.438598007796209,0,NA,0.438598007796209,FALSE
"Xffbb8c1350bd4458683c4cc180d8de07","Citrobacter (RSV267)",43,0.907289404709847,19,0.757285427699635,25,0.94614812821271,0.757285427699635,FALSE
"X0519ed95e3ceabb6677c7574de9f1a58","Parabacteroides (RSV268)",38,0.848753795597545,49,0.801620381551253,18,0.755070582654715,0.755070582654715,FALSE
"X07633950a19d6530f976cec3b3e188b1","Acinetobacter (RSV269)",6,NA,23,0.759840654736881,0,NA,0.759840654736881,FALSE
"X0feb7adabfb44cad8790d338f1f4acf2","Veillonella (RSV270)",23,0.654048932393951,38,0.48719761750236,4,NA,0.48719761750236,FALSE
"Xbb48d4fe6403e7ecb4bc406617649cd8","Lactobacillus (RSV271)",29,0.980111062965611,40,0.610172084504782,11,0.535563800215431,0.535563800215431,FALSE
"X222e21f6500d5e0aa66f371387a91193","Sutterella (RSV272)",44,0.967857188916475,53,0.97790093440773,19,0.872377499558142,0.872377499558142,FALSE
"X3835e304a2d4a518f6e249be5e14f50a","Corynebacterium_1 (RSV273)",2,NA,1,NA,0,NA,NA,FALSE
"Xdf8f768b0e149cc5c7a6f5cf15cd6fa8","Asteroleplasma (RSV274)",9,NA,5,NA,1,NA,NA,FALSE
"Xce65fce9fe4844bcc30786828d45f21a","Acinetobacter (RSV275)",12,0.999959324290002,35,0.98962679374608,0,NA,0.98962679374608,FALSE
"X655b53e97fbe7fea0167e60ba6408cef","Acinetobacter (RSV276)",14,0.577328061324744,39,0.983541927130657,0,NA,0.577328061324744,FALSE
"Xf6094ee5aa97f36d4449c147d524dcd8","Acinetobacter (RSV277)",11,0.882058434190854,1,NA,1,NA,0.882058434190854,FALSE
"X9ff1b82a83127c3b60399700e0015c23","Enterococcus (RSV278)",189,0.999479853567554,30,0.891597357890929,1,NA,0.891597357890929,FALSE
"X658104f1227ee94ce59cd7923781faa9","Klebsiella (RSV280)",32,0.945434620156124,21,0.800219956440264,16,0.992831564126859,0.800219956440264,FALSE
"X5194f3b06c0736fad596f5841b94edc6","Paracoccus (RSV281)",5,NA,4,NA,0,NA,NA,FALSE
"X42703e86b54bab7573e103e166644396","Libanicoccus (RSV282)",54,0.999999932077836,0,NA,0,NA,0.999999932077836,FALSE
"X87e78246820b532cd7477daab3b52ad9","Bacteroides (RSV283)",11,0.803127806293162,32,0.981025891095892,18,0.755071061519604,0.755071061519604,FALSE
"Xe7e94efa8a7859edbfe8f183c4e09899","Haemophilus (RSV284)",66,0.991677008977195,41,0.847325980923206,59,0.999993188712162,0.847325980923206,FALSE
"Xe1d098412c88700cbd3c119e7c62f2ca","Aerococcus (RSV285)",3,NA,38,0.904889438618882,1,NA,0.904889438618882,FALSE
"X4d4d9fd660f35eae2082c5f0f2aa32f3","Raoultella (RSV286)",69,0.892140848349604,25,0.635953982984477,43,0.834859958401479,0.635953982984477,FALSE
"Xd6fb5a6d274b2864d58729b26b6573e5","Ruminococcaceae_UCG-014 (RSV287)",1,NA,5,NA,1,NA,NA,FALSE
"X4a5d2a184f229de74e17565e4c13a7d9","Dialister (RSV288)",6,NA,2,NA,0,NA,NA,FALSE
"X39b365b0c0ce4c0e1165fd6da67ec3a1","Streptococcus (RSV289)",257,0.999340446573774,44,0.87581298644405,7,NA,0.87581298644405,FALSE
"X9b837ed5fcd45b2441c634668d4707b8","Veillonella (RSV290)",36,0.788069156823187,0,NA,5,NA,0.788069156823187,FALSE
"Xf0537a8dcbfb7b18465d751de034e9ae","Rothia (RSV291)",151,0.999999999672042,21,0.981127957448315,82,0.999999946926966,0.981127957448315,FALSE
"X6fccfd872b46e650eb693b1d2e80a363","Acinetobacter (RSV293)",1,NA,7,NA,0,NA,NA,FALSE
"X16af97c9cd594e26b3f7685345fc8cd3","Ruminococcaceae_UCG-005 (RSV294)",6,NA,11,0.660969662282337,2,NA,0.660969662282337,FALSE
"X4cf1a513c73bc22ed393367ff0b8dd17","Megamonas (RSV295)",37,0.999180974274106,8,NA,0,NA,0.999180974274106,FALSE
"X400ef329b2c43b49217289537bb77633","Blautia (RSV296)",14,0.999784665410661,7,NA,2,NA,0.999784665410661,FALSE
"Xb4ed8ec9d3313b1ae0b929812511444b","Clostridium_sensu_stricto_1 (RSV297)",7,NA,7,NA,4,NA,NA,FALSE
"X1c1c2dd95299d9f9c2d969551673bae8","Parabacteroides (RSV298)",39,0.781149318511206,52,0.860486356808925,24,0.887031504106963,0.781149318511206,FALSE
"X37453085adfe208e105f0236b407f59a","Bacteroides (RSV299)",11,0.490638916002147,9,NA,18,0.69313652171319,0.490638916002147,FALSE
"X2eedf896e95f02090d22dd3e68742ce7","Blautia (RSV300)",13,0.99896125438701,14,0.477417108886433,7,NA,0.477417108886433,FALSE
"X478739167292e4f93f1eb7aceb2e3e81","Butyrivibrio (RSV301)",0,NA,6,NA,2,NA,NA,FALSE
"X0491750a8eddf7dfad9d80798dad589d","Parabacteroides (RSV302)",21,0.842057219536873,15,0.784435933065843,17,0.988589008372494,0.784435933065843,FALSE
"X9f661697ddd19b66b68ddf80cb5b4c67","Shewanella (RSV303)",1,NA,24,0.437195690785119,0,NA,0.437195690785119,FALSE
"X0d5d2c559a0eda75b41048b270a0d8d9","Streptococcus (RSV304)",0,NA,9,NA,0,NA,NA,FALSE
"Xc6b516ae2ba507f85cf0eede12bfa499","Staphylococcus (RSV305)",0,NA,12,0.980090544737825,6,NA,0.980090544737825,FALSE
"X909582aa0ff5ea0b9a12651328e12c5c","Enterococcus (RSV306)",112,0.991163651953,12,0.938174629089623,2,NA,0.938174629089623,FALSE
"X7995a612a6216f9f54f123fad99d4148","Prevotella_9 (RSV307)",12,0.766466980350495,19,0.842660448890354,6,NA,0.766466980350495,FALSE
"X4eabe2b70b0a691b75b5ed79a66177e0","Streptococcus (RSV308)",25,0.471016346681039,0,NA,0,NA,0.471016346681039,FALSE
"X20cac722e4c79ef8e001ba1a17ef9533","Corynebacterium_1 (RSV309)",1,NA,26,0.995203703783252,0,NA,0.995203703783252,FALSE
"Xa6c0f44c18cc7f5a59e4e82ae8179862","Enterobacter (RSV310)",58,0.736897807906093,28,0.901495973771022,68,0.999277994638875,0.736897807906093,FALSE
"X3e8379736f1e8466c77b91217ef15d39","unassigned Proteobacteria (RSV311)",0,NA,10,0.625781691081169,0,NA,0.625781691081169,FALSE
"Xdf829f8d3288011e9fbef9d3511e2e4c","Weissella (RSV312)",65,0.997786563085768,18,0.90319683129532,1,NA,0.90319683129532,FALSE
"Xbbe241f06ffd98ca4e1ce00701f0f454","Holdemanella (RSV313)",25,0.994848545582058,47,0.845502868868322,6,NA,0.845502868868322,FALSE
"X0f5f61c4246e0e4d730d2d544f987ddd","Streptococcus (RSV314)",55,0.830361443879358,4,NA,12,0.986241193228182,0.830361443879358,FALSE
"Xbde0171101998eec0c81b2b62848a1a5","Lactobacillus (RSV315)",82,0.766892640563492,14,0.682139451816324,5,NA,0.682139451816324,FALSE
"X3ce20bb62701f23ccafa7ecaa7e6eff9","Corynebacterium_1 (RSV316)",3,NA,2,NA,0,NA,NA,FALSE
"Xf2cbb29998f80ea0d81f9cde98ee136e","Clostridium_sensu_stricto_1 (RSV317)",25,0.869917915011185,9,NA,26,0.646985350267538,0.646985350267538,FALSE
"X3e93687b8cd83adb12e013fac46aab64","Bacteroides (RSV318)",0,NA,2,NA,14,0.708824599484084,0.708824599484084,FALSE
"X4ff570a2e381a0eaf367e4968094085a","Prevotella_9 (RSV319)",5,NA,13,0.835273759946636,1,NA,0.835273759946636,FALSE
"Xeebf8f1ec819363293b7133f741df6a2","Staphylococcus (RSV320)",60,0.994408585614431,52,0.94953135123842,11,0.954053281297906,0.94953135123842,FALSE
"X6c2d19b1f93bb05af4652da117fab03a","Bifidobacterium (RSV321)",24,0.833002524101342,0,NA,34,0.998557977325844,0.833002524101342,FALSE
"X1224314b1d149e6d06a5a8fbf9209288","Senegalimassilia (RSV322)",87,0.947525109818288,37,0.962463785991354,1,NA,0.947525109818288,FALSE
"X173b8383238dc87920b640dfd06347b3","Rothia (RSV323)",69,0.991882848385791,64,0.891056222095071,26,0.996097765733847,0.891056222095071,FALSE
"X0fb65b97cfcb0d59dfb10e73fc2e6e32","Enterococcus (RSV324)",162,0.99425129158524,8,NA,13,0.50140678997645,0.50140678997645,FALSE
"Xb0cce80cd5e1c78e70e026edb63a65f9","Bacteroides (RSV325)",19,0.653895424437977,22,0.87414228266104,24,0.995755997644783,0.653895424437977,FALSE
"X7a6f16fc2adbcca8a83711e0ea0b28d1","Parabacteroides (RSV326)",0,NA,9,NA,5,NA,NA,FALSE
"X3534b4be198dac95882f6e730b647c60","unassigned Firmicutes (RSV327)",15,0.999992736605791,8,NA,0,NA,0.999992736605791,FALSE
"X8635978207cbddd62c216e5a908c4f52","Acinetobacter (RSV328)",9,NA,28,0.853518667065942,1,NA,0.853518667065942,FALSE
"X4fdb353b0cf6b9db290b85c0dabf5400","Veillonella (RSV329)",0,NA,0,NA,3,NA,NA,FALSE
"X224d266b147588a000917723c0268775","Alistipes (RSV330)",9,NA,12,0.689776931073442,33,0.989576121994438,0.689776931073442,FALSE
"X87de2eb4c03fc0e1b49d08f88e0f1b2b","Haemophilus (RSV331)",30,0.960391559479264,5,NA,12,0.742162650490825,0.742162650490825,FALSE
"X4aa4221f072ef60f79e7921e799750c0","Prevotella_9 (RSV332)",18,0.691990850331901,32,0.867399745902409,1,NA,0.691990850331901,FALSE
"X2ddcd7316b3e6cd6fa4e85ea4e0fe231","Enterobacter (RSV333)",90,0.999994930845179,23,0.889975924005459,14,0.994860031599673,0.889975924005459,FALSE
"X20913612f7b9c432e4a1ab21ab4b6104","Phascolarctobacterium (RSV334)",5,NA,40,0.90426738722887,5,NA,0.90426738722887,FALSE
"X00ff59e0901bdeaeb6bae96ae823646d","Streptococcus (RSV335)",3,NA,10,0.323809400710888,24,0.989481807296303,0.323809400710888,FALSE
"X9fad9c48d550ec2a072a0757efb7e3c8","Veillonella (RSV336)",2,NA,12,0.746775402404173,6,NA,0.746775402404173,FALSE
"X8038e6dd2a1cf9ecd03278cef6bd722a","Chryseobacterium (RSV337)",0,NA,22,0.629720993708561,0,NA,0.629720993708561,FALSE
"X6bfc304ab75c9cfcf437193c5b99778c","Morganella (RSV338)",47,0.935019970825915,18,0.738921311226554,16,0.940449830838919,0.738921311226554,FALSE
"X89ad88b91e12fcce5d5790fd77000a57","Cloacibacterium (RSV339)",4,NA,0,NA,1,NA,NA,FALSE
"X01d3c625a78097632107465055eea5c6","Klebsiella (RSV340)",191,0.999919474863613,14,0.966453988389539,9,NA,0.966453988389539,FALSE
"X984e7be536e06e26470e10fc440b81d4","Klebsiella (RSV341)",3,NA,22,0.922094132651948,33,0.998440329557282,0.922094132651948,FALSE
"Xb2b3c0f0b487edaf28d7a348b354cdcb","Acinetobacter (RSV342)",0,NA,19,0.304795043535989,0,NA,0.304795043535989,FALSE
"X17f6cbccbd986a16a3b926502441b648","Prevotella_9 (RSV343)",0,NA,19,0.682049214930978,0,NA,0.682049214930978,FALSE
"Xe62dda278c2f619474817c1bc249bb6f","Megamonas (RSV344)",31,0.893938649012649,4,NA,0,NA,0.893938649012649,FALSE
"X47d74904a190fe918c6eea86295320d2","Bacteroides (RSV345)",0,NA,1,NA,10,0.987803091722112,0.987803091722112,FALSE
"X0a018c977acabf99cf7be6c718ff4c66","Haemophilus (RSV346)",35,0.983255935480424,29,0.949209655236594,48,0.999991900408927,0.949209655236594,FALSE
"X3b48fc0af1a82150fea1dab94712adfe","Prevotella_9 (RSV347)",11,0.527397706231946,6,NA,0,NA,0.527397706231946,FALSE
"X3647fc4774429230223cd8bca62b7aad","Pseudomonas (RSV348)",3,NA,8,NA,0,NA,NA,FALSE
"X5968d58adc8f9e9911c9a89602706de8","Veillonella (RSV349)",20,0.674267282034603,19,0.677991316813556,0,NA,0.674267282034603,FALSE
"X677c5195a5e1a6ad59b1410821a63254","Klebsiella (RSV350)",78,0.932270975449287,10,0.735013199673217,10,0.999886635866778,0.735013199673217,FALSE
"X66938301665655de90b8b7c7a6e6acb6","Megamonas (RSV351)",36,0.903870265081391,13,0.703947037078535,0,NA,0.703947037078535,FALSE
"X66d5d9f8947998d5f49d929f0ad8013b","Bifidobacterium (RSV352)",50,0.999292389497121,16,0.655953326719116,1,NA,0.655953326719116,FALSE
"X1266cdbf8dd8fb4c7ebb967a8e59a473","Olsenella (RSV353)",39,0.999998025056176,29,0.893444308016324,0,NA,0.893444308016324,FALSE
"X71f380892a3677bcd3492710f19444e6","Megamonas (RSV355)",2,NA,16,0.772876407746243,1,NA,0.772876407746243,FALSE
"X0f3d2e7cec1a0fd08eeb08d1a57ea0c2","Lactobacillus (RSV356)",153,0.991608307258443,6,NA,0,NA,0.991608307258443,FALSE
"X58985beaffb066495f25f1593316c1eb","Barnesiella (RSV357)",0,NA,0,NA,6,NA,NA,FALSE
